1,1850,0.4695364,12000,82,52,4.7,0.6,0.6833333333333333,0.43333333333333335
1,1900,0.56163275,12000,82,58,4.8,0.6,0.6833333333333333,0.48333333333333334
1,1950,0.51025367,12902,55,40,4.8999999999999995,0.6451,0.4583333333333333,0.3333333333333333
1,2000,0.43595323,12000,48,40,4.999999999999999,0.6,0.4,0.3333333333333333
1,2050,0.46230927,12000,76,46,5.099999999999999,0.6,0.6333333333333333,0.38333333333333336
1,2100,0.4907378,12000,75,40,5.199999999999998,0.6,0.625,0.3333333333333333
1,2150,0.44247857,12000,81,45,5.299999999999998,0.6,0.675,0.375
1,2200,0.51524544,12000,78,42,5.399999999999998,0.6,0.65,0.35
1,2250,0.4233581,12000,83,53,5.499999999999997,0.6,0.6916666666666667,0.44166666666666665
1,2300,0.54775786,12000,55,40,5.599999999999997,0.6,0.4583333333333333,0.3333333333333333
1,2350,0.5151027,12000,70,41,5.699999999999997,0.6,0.5833333333333334,0.3416666666666667
1,2400,0.50888896,12000,82,43,5.799999999999996,0.6,0.6833333333333333,0.35833333333333334
1,2450,0.4779118,12000,70,40,5.899999999999996,0.6,0.5833333333333334,0.3333333333333333
1,2500,0.47109544,12000,49,40,5.999999999999996,0.6,0.4083333333333333,0.3333333333333333
1,2550,0.48680112,12000,71,40,6.099999999999995,0.6,0.5916666666666667,0.3333333333333333
1,2600,0.4474279,12000,68,40,6.199999999999995,0.6,0.5666666666666667,0.3333333333333333
1,2650,0.54807687,12000,84,58,6.2999999999999945,0.6,0.7,0.48333333333333334
1,2700,0.43892804,12000,71,40,6.399999999999994,0.6,0.5916666666666667,0.3333333333333333
1,2750,0.4824351,15030,80,49,6.499999999999994,0.7515,0.6666666666666666,0.4083333333333333
1,2800,0.4164519,12000,85,57,6.599999999999993,0.6,0.7083333333333334,0.475
1,2850,0.434671,12033,83,53,6.699999999999993,0.60165,0.6916666666666667,0.44166666666666665
1,2900,0.40307757,12000,74,40,6.799999999999993,0.6,0.6166666666666667,0.3333333333333333
1,2950,0.4198371,12000,75,41,6.899999999999992,0.6,0.625,0.3416666666666667
1,3000,0.5306877,12000,83,49,6.999999999999992,0.6,0.6916666666666667,0.4083333333333333
1,3050,0.42166442,12000,80,40,7.099999999999992,0.6,0.6666666666666666,0.3333333333333333
1,3100,0.34995952,12000,77,49,7.199999999999991,0.6,0.6416666666666667,0.4083333333333333
1,3150,0.4674987,12000,48,40,7.299999999999991,0.6,0.4,0.3333333333333333
1,3200,0.4144603,12000,82,40,7.399999999999991,0.6,0.6833333333333333,0.3333333333333333
1,3250,0.50161666,16000,57,40,7.49999999999999,0.8,0.475,0.3333333333333333
1,3300,0.3605676,12000,76,40,7.59999999999999,0.6,0.6333333333333333,0.3333333333333333
1,3350,0.3854919,12000,76,44,7.6999999999999895,0.6,0.6333333333333333,0.36666666666666664
1,3400,0.4280889,12000,90,64,7.799999999999989,0.6,0.75,0.5333333333333333
1,3450,0.4256476,16000,97,51,7.899999999999989,0.8,0.8083333333333333,0.425
1,3500,0.41721076,20000,82,40,7.9999999999999885,1.0,0.6833333333333333,0.3333333333333333
1,3550,0.4131761,16000,97,54,8.099999999999989,0.8,0.8083333333333333,0.45
1,3600,0.4344462,12000,81,40,8.199999999999989,0.6,0.675,0.3333333333333333
1,3650,0.45479777,16000,104,60,8.299999999999988,0.8,0.8666666666666667,0.5
1,3700,0.39013943,16000,78,45,8.399999999999988,0.8,0.65,0.375
1,3750,0.37817115,16000,88,40,8.499999999999988,0.8,0.7333333333333333,0.3333333333333333
1,3800,0.32852232,12000,90,49,8.599999999999987,0.6,0.75,0.4083333333333333
1,3850,0.44036907,15857,90,41,8.699999999999987,0.79285,0.75,0.3416666666666667
1,3900,0.44295824,16000,70,40,8.799999999999986,0.8,0.5833333333333334,0.3333333333333333
1,3950,0.45500728,12000,91,51,8.899999999999986,0.6,0.7583333333333333,0.425
2,0,0.34804702,16000,95,52,8.999999999999986,0.8,0.7916666666666666,0.43333333333333335
2,50,0.33121562,16000,96,42,9.099999999999985,0.8,0.8,0.35
2,100,0.421569,16000,110,60,9.199999999999985,0.8,0.9166666666666666,0.5
2,150,0.457321,16000,99,54,9.299999999999985,0.8,0.825,0.45
2,200,0.34828612,16000,99,54,9.399999999999984,0.8,0.825,0.45
2,250,0.37265718,16000,106,49,9.499999999999984,0.8,0.8833333333333333,0.4083333333333333
2,300,0.32265624,16000,104,50,9.599999999999984,0.8,0.8666666666666667,0.4166666666666667
2,350,0.38265,16000,96,40,9.699999999999983,0.8,0.8,0.3333333333333333
2,400,0.44404593,16000,113,54,9.799999999999983,0.8,0.9416666666666667,0.45
2,450,0.3207088,16000,97,40,9.899999999999983,0.8,0.8083333333333333,0.3333333333333333
2,500,0.33803514,15718,96,62,9.999999999999982,0.7859,0.8,0.5166666666666667
2,550,0.40930638,15998,96,73,10.099999999999982,0.7999,0.8,0.6083333333333333
2,600,0.38925332,15999,81,47,10.199999999999982,0.79995,0.675,0.39166666666666666
2,650,0.3604025,16000,78,40,10.299999999999981,0.8,0.65,0.3333333333333333
2,700,0.3563483,20000,94,40,10.39999999999998,1.0,0.7833333333333333,0.3333333333333333
2,750,0.27697745,16000,78,40,10.49999999999998,0.8,0.65,0.3333333333333333
2,800,0.26599947,16000,80,40,10.59999999999998,0.8,0.6666666666666666,0.3333333333333333
2,850,0.3406433,16000,106,56,10.69999999999998,0.8,0.8833333333333333,0.4666666666666667
2,900,0.4023441,20000,87,40,10.79999999999998,1.0,0.725,0.3333333333333333
2,950,0.33553433,19235,88,42,10.899999999999979,0.96175,0.7333333333333333,0.35
2,1000,0.37934512,16000,107,52,10.999999999999979,0.8,0.8916666666666667,0.43333333333333335
2,1050,0.4085611,16000,102,66,11.099999999999978,0.8,0.85,0.55
2,1100,0.39201352,16000,106,47,11.199999999999978,0.8,0.8833333333333333,0.39166666666666666
2,1150,0.30317008,16000,101,45,11.299999999999978,0.8,0.8416666666666667,0.375
2,1200,0.38990483,16000,102,40,11.399999999999977,0.8,0.85,0.3333333333333333
2,1250,0.41871095,16000,104,47,11.499999999999977,0.8,0.8666666666666667,0.39166666666666666
2,1300,0.32132939,16000,79,41,11.599999999999977,0.8,0.6583333333333333,0.3416666666666667
2,1350,0.29539976,16000,76,40,11.699999999999976,0.8,0.6333333333333333,0.3333333333333333
2,1400,0.37354934,16000,97,61,11.799999999999976,0.8,0.8083333333333333,0.5083333333333333
2,1450,0.3031041,16000,82,40,11.899999999999975,0.8,0.6833333333333333,0.3333333333333333
2,1500,0.375445,16000,114,55,11.999999999999975,0.8,0.95,0.4583333333333333
2,1550,0.37139103,16000,80,40,12.099999999999975,0.8,0.6666666666666666,0.3333333333333333
2,1600,0.29478505,16000,100,53,12.199999999999974,0.8,0.8333333333333334,0.44166666666666665
2,1650,0.3553235,16000,79,40,12.299999999999974,0.8,0.6583333333333333,0.3333333333333333
2,1700,0.36843526,16000,80,46,12.399999999999974,0.8,0.6666666666666666,0.38333333333333336
2,1750,0.35475063,16000,111,58,12.499999999999973,0.8,0.925,0.48333333333333334
2,1800,0.4070257,16000,109,54,12.599999999999973,0.8,0.9083333333333333,0.45
2,1850,0.3125394,16000,101,61,12.699999999999973,0.8,0.8416666666666667,0.5083333333333333
2,1900,0.43395248,16000,102,50,12.799999999999972,0.8,0.85,0.4166666666666667
2,1950,0.38528824,16000,78,40,12.899999999999972,0.8,0.65,0.3333333333333333
2,2000,0.26565903,16000,78,40,12.999999999999972,0.8,0.65,0.3333333333333333
2,2050,0.321958,16000,106,54,13.099999999999971,0.8,0.8833333333333333,0.45
2,2100,0.36573148,16000,82,47,13.19999999999997,0.8,0.6833333333333333,0.39166666666666666
2,2150,0.30568135,16000,98,65,13.29999999999997,0.8,0.8166666666666667,0.5416666666666666
2,2200,0.35259685,20000,96,51,13.39999999999997,1.0,0.8,0.425
2,2250,0.3131847,16000,102,54,13.49999999999997,0.8,0.85,0.45
2,2300,0.40908158,16000,79,40,13.59999999999997,0.8,0.6583333333333333,0.3333333333333333
2,2350,0.36184397,16000,81,42,13.699999999999969,0.8,0.675,0.35
2,2400,0.3699676,17716,96,56,13.799999999999969,0.8858,0.8,0.4666666666666667
2,2450,0.33902085,16000,79,42,13.899999999999968,0.8,0.6583333333333333,0.35
2,2500,0.32406533,16000,76,40,13.999999999999968,0.8,0.6333333333333333,0.3333333333333333
2,2550,0.36183196,16000,79,40,14.099999999999968,0.8,0.6583333333333333,0.3333333333333333
2,2600,0.31788066,16000,79,41,14.199999999999967,0.8,0.6583333333333333,0.3416666666666667
2,2650,0.42420104,16000,100,65,14.299999999999967,0.8,0.8333333333333334,0.5416666666666666
2,2700,0.34020686,16000,80,40,14.399999999999967,0.8,0.6666666666666666,0.3333333333333333
2,2750,0.3617505,16000,82,44,14.499999999999966,0.8,0.6833333333333333,0.36666666666666664
2,2800,0.31332505,16000,102,56,14.599999999999966,0.8,0.85,0.4666666666666667
2,2850,0.31385076,12000,80,53,14.699999999999966,0.6,0.6666666666666666,0.44166666666666665
2,2900,0.2951067,16000,81,47,14.799999999999965,0.8,0.675,0.39166666666666666
2,2950,0.32814804,18596,87,50,14.899999999999965,0.9298,0.725,0.4166666666666667
2,3000,0.4134818,16000,83,51,14.999999999999964,0.8,0.6916666666666667,0.425
2,3050,0.32038903,20000,100,52,15.099999999999964,1.0,0.8333333333333334,0.43333333333333335
2,3100,0.24603598,16000,80,49,15.199999999999964,0.8,0.6666666666666666,0.4083333333333333
2,3150,0.36184943,16000,78,40,15.299999999999963,0.8,0.65,0.3333333333333333
2,3200,0.3105658,20000,88,51,15.399999999999963,1.0,0.7333333333333333,0.425
2,3250,0.41154033,16000,78,40,15.499999999999963,0.8,0.65,0.3333333333333333
2,3300,0.28255305,20000,89,51,15.599999999999962,1.0,0.7416666666666667,0.425
2,3350,0.30536586,20000,101,53,15.699999999999962,1.0,0.8416666666666667,0.44166666666666665
2,3400,0.3239441,12075,81,68,15.799999999999962,0.60375,0.675,0.5666666666666667
2,3450,0.310144,12000,80,60,15.899999999999961,0.6,0.6666666666666666,0.5
2,3500,0.332684,16000,80,40,15.999999999999961,0.8,0.6666666666666666,0.3333333333333333
2,3550,0.32288212,16000,83,55,16.099999999999962,0.8,0.6916666666666667,0.4583333333333333
2,3600,0.36247006,16000,83,49,16.199999999999964,0.8,0.6916666666666667,0.4083333333333333
2,3650,0.3572831,16000,99,65,16.299999999999965,0.8,0.825,0.5416666666666666
2,3700,0.30813813,16000,80,41,16.399999999999967,0.8,0.6666666666666666,0.3416666666666667
2,3750,0.2984603,16000,82,47,16.499999999999968,0.8,0.6833333333333333,0.39166666666666666
2,3800,0.26304314,16000,102,59,16.59999999999997,0.8,0.85,0.49166666666666664
2,3850,0.37508076,16000,82,47,16.69999999999997,0.8,0.6833333333333333,0.39166666666666666
2,3900,0.3638238,16000,80,40,16.799999999999972,0.8,0.6666666666666666,0.3333333333333333
2,3950,0.388934,16000,111,60,16.899999999999974,0.8,0.925,0.5
3,0,0.2656279,16000,80,50,16.999999999999975,0.8,0.6666666666666666,0.4166666666666667
3,50,0.26419574,16000,82,51,17.099999999999977,0.8,0.6833333333333333,0.425
3,100,0.3363886,16000,100,75,17.199999999999978,0.8,0.8333333333333334,0.625
3,150,0.39613345,16000,108,58,17.29999999999998,0.8,0.9,0.48333333333333334
3,200,0.28826907,19547,88,54,17.39999999999998,0.97735,0.7333333333333333,0.45
3,250,0.31568187,20000,96,53,17.499999999999982,1.0,0.8,0.44166666666666665
3,300,0.26484025,20000,98,58,17.599999999999984,1.0,0.8166666666666667,0.48333333333333334
3,350,0.3367541,16000,80,48,17.699999999999985,0.8,0.6666666666666666,0.4
3,400,0.37279242,16000,103,58,17.799999999999986,0.8,0.8583333333333333,0.48333333333333334
3,450,0.25506824,16000,82,53,17.899999999999988,0.8,0.6833333333333333,0.44166666666666665
3,500,0.27630797,16000,85,68,17.99999999999999,0.8,0.7083333333333334,0.5666666666666667
3,550,0.35403615,16000,102,58,18.09999999999999,0.8,0.85,0.48333333333333334
3,600,0.3176094,16000,80,42,18.199999999999992,0.8,0.6666666666666666,0.35
3,650,0.29312497,16000,80,40,18.299999999999994,0.8,0.6666666666666666,0.3333333333333333
3,700,0.28129065,16000,81,49,18.399999999999995,0.8,0.675,0.4083333333333333
3,750,0.22814399,16000,80,40,18.499999999999996,0.8,0.6666666666666666,0.3333333333333333
3,800,0.2241584,16000,80,43,18.599999999999998,0.8,0.6666666666666666,0.35833333333333334
3,850,0.2921458,16000,112,60,18.7,0.8,0.9333333333333333,0.5
3,900,0.34608376,16000,81,50,18.8,0.8,0.675,0.4166666666666667
3,950,0.29778016,16000,80,50,18.900000000000002,0.8,0.6666666666666666,0.4166666666666667
3,1000,0.31617305,19053,101,59,19.000000000000004,0.95265,0.8416666666666667,0.49166666666666664
3,1050,0.3297351,16000,100,60,19.100000000000005,0.8,0.8333333333333334,0.5
3,1100,0.32549563,20000,98,55,19.200000000000006,1.0,0.8166666666666667,0.4583333333333333
3,1150,0.2655929,20000,99,54,19.300000000000008,1.0,0.825,0.45
3,1200,0.31759933,20000,95,56,19.40000000000001,1.0,0.7916666666666666,0.4666666666666667
3,1250,0.35397786,20000,99,55,19.50000000000001,1.0,0.825,0.4583333333333333
3,1300,0.25788411,16000,80,45,19.600000000000012,0.8,0.6666666666666666,0.375
3,1350,0.24917035,16000,80,47,19.700000000000014,0.8,0.6666666666666666,0.39166666666666666
3,1400,0.30525258,20000,98,60,19.800000000000015,1.0,0.8166666666666667,0.5
3,1450,0.260085,16000,80,50,19.900000000000016,0.8,0.6666666666666666,0.4166666666666667
3,1500,0.31822553,16000,109,61,20.000000000000018,0.8,0.9083333333333333,0.5083333333333333
3,1550,0.3037058,16000,80,47,20.10000000000002,0.8,0.6666666666666666,0.39166666666666666
3,1600,0.23066853,20000,98,71,20.20000000000002,1.0,0.8166666666666667,0.5916666666666667
3,1650,0.297978,16000,80,43,20.300000000000022,0.8,0.6666666666666666,0.35833333333333334
3,1700,0.3057812,16000,80,48,20.400000000000023,0.8,0.6666666666666666,0.4
3,1750,0.29349768,16000,112,63,20.500000000000025,0.8,0.9333333333333333,0.525
3,1800,0.3399662,16000,108,60,20.600000000000026,0.8,0.9,0.5
3,1850,0.24558055,16000,99,74,20.700000000000028,0.8,0.825,0.6166666666666667
3,1900,0.37541088,16000,111,60,20.80000000000003,0.8,0.925,0.5
3,1950,0.31554103,16000,80,44,20.90000000000003,0.8,0.6666666666666666,0.36666666666666664
3,2000,0.21423231,16000,80,40,21.000000000000032,0.8,0.6666666666666666,0.3333333333333333
3,2050,0.26717278,20000,101,61,21.100000000000033,1.0,0.8416666666666667,0.5083333333333333
3,2100,0.2981828,16000,85,52,21.200000000000035,0.8,0.7083333333333334,0.43333333333333335
3,2150,0.22992773,20000,97,73,21.300000000000036,1.0,0.8083333333333333,0.6083333333333333
3,2200,0.29184738,20000,97,61,21.400000000000038,1.0,0.8083333333333333,0.5083333333333333
3,2250,0.2496191,18825,100,62,21.50000000000004,0.94125,0.8333333333333334,0.5166666666666667
3,2300,0.33281383,16000,80,43,21.60000000000004,0.8,0.6666666666666666,0.35833333333333334
3,2350,0.28812057,16000,82,60,21.700000000000042,0.8,0.6833333333333333,0.5
3,2400,0.29210296,20000,98,59,21.800000000000043,1.0,0.8166666666666667,0.49166666666666664
3,2450,0.28607383,16000,82,52,21.900000000000045,0.8,0.6833333333333333,0.43333333333333335
3,2500,0.27952266,16000,80,49,22.000000000000046,0.8,0.6666666666666666,0.4083333333333333
3,2550,0.29460275,16000,80,52,22.100000000000048,0.8,0.6666666666666666,0.43333333333333335
3,2600,0.26219007,16000,81,52,22.20000000000005,0.8,0.675,0.43333333333333335
3,2650,0.33032688,16000,103,73,22.30000000000005,0.8,0.8583333333333333,0.6083333333333333
3,2700,0.27423772,16000,81,52,22.400000000000052,0.8,0.675,0.43333333333333335
3,2750,0.28151032,16455,87,53,22.500000000000053,0.82275,0.725,0.44166666666666665
3,2800,0.24788804,16000,109,62,22.600000000000055,0.8,0.9083333333333333,0.5166666666666667
3,2850,0.23387414,16000,80,54,22.700000000000056,0.8,0.6666666666666666,0.45
3,2900,0.24504615,20000,91,54,22.800000000000058,1.0,0.7583333333333333,0.45
3,2950,0.2738128,20000,99,57,22.90000000000006,1.0,0.825,0.475
3,3000,0.32797223,20000,95,57,23.00000000000006,1.0,0.7916666666666666,0.475
3,3050,0.26100203,20000,102,60,23.100000000000062,1.0,0.85,0.5
3,3100,0.18635485,16000,80,49,23.200000000000063,0.8,0.6666666666666666,0.4083333333333333
3,3150,0.2882947,16000,80,43,23.300000000000065,0.8,0.6666666666666666,0.35833333333333334
3,3200,0.25076514,20000,97,58,23.400000000000066,1.0,0.8083333333333333,0.48333333333333334
3,3250,0.3531355,16000,78,40,23.500000000000068,0.8,0.65,0.3333333333333333
3,3300,0.23667777,20000,98,60,23.60000000000007,1.0,0.8166666666666667,0.5
3,3350,0.24444534,20000,104,61,23.70000000000007,1.0,0.8666666666666667,0.5083333333333333
3,3400,0.2286285,20000,92,66,23.80000000000007,1.0,0.7666666666666667,0.55
3,3450,0.21945876,16000,82,65,23.900000000000073,0.8,0.6833333333333333,0.5416666666666666
3,3500,0.2756479,16000,81,53,24.000000000000075,0.8,0.675,0.44166666666666665
3,3550,0.23855844,20000,96,60,24.100000000000076,1.0,0.8,0.5
3,3600,0.285879,20000,96,60,24.200000000000077,1.0,0.8,0.5
3,3650,0.2684915,16030,101,76,24.30000000000008,0.8015,0.8416666666666667,0.6333333333333333
3,3700,0.24245705,16000,80,52,24.40000000000008,0.8,0.6666666666666666,0.43333333333333335
3,3750,0.2269025,20000,94,58,24.50000000000008,1.0,0.7833333333333333,0.48333333333333334
3,3800,0.19997187,16000,106,64,24.600000000000083,0.8,0.8833333333333333,0.5333333333333333
3,3850,0.29377604,19859,91,61,24.700000000000085,0.99295,0.7583333333333333,0.5083333333333333
3,3900,0.28360492,16000,80,43,24.800000000000086,0.8,0.6666666666666666,0.35833333333333334
3,3950,0.30422935,16000,113,65,24.900000000000087,0.8,0.9416666666666667,0.5416666666666666
4,0,0.19153336,16000,81,64,25.00000000000009,0.8,0.675,0.5333333333333333
4,50,0.19382876,20000,95,60,25.10000000000009,1.0,0.7916666666666666,0.5
4,100,0.23596013,16000,104,78,25.20000000000009,0.8,0.8666666666666667,0.65
4,150,0.31839234,16000,113,69,25.300000000000093,0.8,0.9416666666666667,0.575
4,200,0.21644434,20000,97,62,25.400000000000095,1.0,0.8083333333333333,0.5166666666666667
4,250,0.2367886,20000,98,66,25.500000000000096,1.0,0.8166666666666667,0.55
4,300,0.19609088,20000,106,63,25.600000000000097,1.0,0.8833333333333333,0.525
4,350,0.2743262,20000,92,67,25.7000000000001,1.0,0.7666666666666667,0.5583333333333333
4,400,0.2811928,16000,111,67,25.8000000000001,0.8,0.925,0.5583333333333333
4,450,0.1745126,20000,94,63,25.9000000000001,1.0,0.7833333333333333,0.525
4,500,0.19767815,20000,98,63,26.000000000000103,1.0,0.8166666666666667,0.525
4,550,0.2529016,16000,110,69,26.100000000000104,0.8,0.9166666666666666,0.575
4,600,0.24772973,16000,80,60,26.200000000000106,0.8,0.6666666666666666,0.5
4,650,0.21000034,16000,80,53,26.300000000000107,0.8,0.6666666666666666,0.44166666666666665
4,700,0.19202983,16000,85,61,26.40000000000011,0.8,0.7083333333333334,0.5083333333333333
4,750,0.17118204,16000,80,55,26.50000000000011,0.8,0.6666666666666666,0.4583333333333333
4,800,0.16826281,16000,82,60,26.60000000000011,0.8,0.6833333333333333,0.5
4,850,0.22443813,16000,114,69,26.700000000000113,0.8,0.95,0.575
4,900,0.26733372,16000,89,66,26.800000000000114,0.8,0.7416666666666667,0.55
4,950,0.23318224,20000,97,67,26.900000000000116,1.0,0.8083333333333333,0.5583333333333333
4,1000,0.2282514,20000,103,71,27.000000000000117,1.0,0.8583333333333333,0.5916666666666667
4,1050,0.22874941,16000,103,70,27.10000000000012,0.8,0.8583333333333333,0.5833333333333334
4,1100,0.23389038,20000,100,69,27.20000000000012,1.0,0.8333333333333334,0.575
4,1150,0.21184379,20000,101,69,27.30000000000012,1.0,0.8416666666666667,0.575
4,1200,0.2287797,20000,104,69,27.400000000000123,1.0,0.8666666666666667,0.575
4,1250,0.26779974,20000,107,71,27.500000000000124,1.0,0.8916666666666667,0.5916666666666667
4,1300,0.17009093,16000,80,64,27.600000000000126,0.8,0.6666666666666666,0.5333333333333333
4,1350,0.17916787,19998,89,67,27.700000000000127,0.9999,0.7416666666666667,0.5583333333333333
4,1400,0.2446734,16000,110,72,27.80000000000013,0.8,0.9166666666666666,0.6
4,1450,0.19706006,20000,94,67,27.90000000000013,1.0,0.7833333333333333,0.5583333333333333
4,1500,0.23701346,16000,114,72,28.00000000000013,0.8,0.95,0.6
4,1550,0.22445521,19978,89,67,28.100000000000133,0.9989,0.7416666666666667,0.5583333333333333
4,1600,0.15686542,20000,100,83,28.200000000000134,1.0,0.8333333333333334,0.6916666666666667
4,1650,0.28785434,16000,80,77,28.300000000000136,0.8,0.6666666666666666,0.6416666666666667
4,1700,0.24063946,20000,97,69,28.400000000000137,1.0,0.8083333333333333,0.575
4,1750,0.21256603,16000,116,73,28.50000000000014,0.8,0.9666666666666667,0.6083333333333333
4,1800,0.25541192,16000,106,80,28.60000000000014,0.8,0.8833333333333333,0.6666666666666666
4,1850,0.15955612,16000,106,72,28.70000000000014,0.8,0.8833333333333333,0.6
4,1900,0.27922082,16000,112,72,28.800000000000143,0.8,0.9333333333333333,0.6
4,1950,0.239592,16000,80,67,28.900000000000144,0.8,0.6666666666666666,0.5583333333333333
4,2000,0.1598029,16000,80,59,29.000000000000146,0.8,0.6666666666666666,0.49166666666666664
4,2050,0.19584212,16000,109,72,29.100000000000147,0.8,0.9083333333333333,0.6
4,2100,0.23723829,20000,95,74,29.20000000000015,1.0,0.7916666666666666,0.6166666666666667
4,2150,0.15058178,20000,103,71,29.30000000000015,1.0,0.8583333333333333,0.5916666666666667
4,2200,0.2555823,20000,100,87,29.40000000000015,1.0,0.8333333333333334,0.725
4,2250,0.17582905,16000,110,72,29.500000000000153,0.8,0.9166666666666666,0.6
4,2300,0.24375744,16000,80,64,29.600000000000154,0.8,0.6666666666666666,0.5333333333333333
4,2350,0.20025395,20000,98,69,29.700000000000156,1.0,0.8166666666666667,0.575
4,2400,0.21333721,19990,106,73,29.800000000000157,0.9995,0.8833333333333333,0.6083333333333333
4,2450,0.22154629,20000,101,72,29.90000000000016,1.0,0.8416666666666667,0.6
4,2500,0.21748188,20000,90,67,30.00000000000016,1.0,0.75,0.5583333333333333
4,2550,0.23502947,16000,87,68,30.10000000000016,0.8,0.725,0.5666666666666667
4,2600,0.20604336,20000,98,70,30.200000000000163,1.0,0.8166666666666667,0.5833333333333334
4,2650,0.22734703,16000,106,73,30.300000000000164,0.8,0.8833333333333333,0.6083333333333333
4,2700,0.20657188,20000,94,67,30.400000000000166,1.0,0.7833333333333333,0.5583333333333333
4,2750,0.20737839,20000,100,73,30.500000000000167,1.0,0.8333333333333334,0.6083333333333333
4,2800,0.18372685,16000,110,73,30.60000000000017,0.8,0.9166666666666666,0.6083333333333333
4,2850,0.17007591,16000,83,77,30.70000000000017,0.8,0.6916666666666667,0.6416666666666667
4,2900,0.19961263,20000,99,69,30.80000000000017,1.0,0.825,0.575
4,2950,0.2117936,20000,105,73,30.900000000000173,1.0,0.875,0.6083333333333333
4,3000,0.24138555,20000,104,73,31.000000000000174,1.0,0.8666666666666667,0.6083333333333333
4,3050,0.20855731,20000,105,73,31.100000000000176,1.0,0.875,0.6083333333333333
4,3100,0.12985782,16000,80,64,31.200000000000177,0.8,0.6666666666666666,0.5333333333333333
4,3150,0.22657853,16000,80,68,31.30000000000018,0.8,0.6666666666666666,0.5666666666666667
4,3200,0.19395673,20000,99,70,31.40000000000018,1.0,0.825,0.5833333333333334
4,3250,0.325518,16000,71,70,31.50000000000018,0.8,0.5916666666666667,0.5833333333333334
4,3300,0.19608088,20000,107,73,31.600000000000183,1.0,0.8916666666666667,0.6083333333333333
4,3350,0.1983785,16000,110,73,31.700000000000184,0.8,0.9166666666666666,0.6083333333333333
4,3400,0.16903228,20000,105,73,31.800000000000185,1.0,0.875,0.6083333333333333
4,3450,0.15407881,20000,99,72,31.900000000000187,1.0,0.825,0.6
4,3500,0.21299487,17299,87,69,32.000000000000185,0.86495,0.725,0.575
